3.229156845986362612e+01 3.876922525727171376e+01 5.236171912388660132e+01
2.177866422241997313e+01 2.714738114081918852e+01 3.998706982837168766e+01
1.412456839845399337e+01 1.785830510924975556e+01 2.819950710640868863e+01
