4.905216767556596835e+01 5.325070720320496775e+01 6.224238053108268076e+01
4.060684414504066098e+01 4.448812638348915272e+01 5.324413937303982181e+01
3.207775209974823127e+01 3.556964951511175599e+01 4.368211472972402021e+01
