6.093900430017625069e+01 7.235222343181841609e+01 9.951974258397557094e+01
6.133534940306735450e+01 7.391335098867475040e+01 1.056600126316788675e+02
6.045595436866453554e+01 7.361681803698476756e+01 1.082928677413027856e+02
