3.755895666094330210e+01 4.358017679153904567e+01 5.584119799965382924e+01
2.720592436817302584e+01 3.261213547827747306e+01 4.473805537660915377e+01
1.872356696171875257e+01 2.301967466431349507e+01 3.369342710491067550e+01
