2.500000000000000000e-01 5.431310724277752300e+00 8.083039678860741706e-01 9.778517140151922149e+01
7.500000000000000000e-01 5.431310724277739865e+00 1.549313830777122591e+00 9.186290292945140834e+01
1.250000000000000000e+00 5.431310724277739865e+00 2.041769508774142317e+00 8.586798372330045481e+01
1.750000000000000222e+00 5.431310724277738977e+00 2.424965831823036044e+00 8.006565599447084480e+01
2.250000000000000000e+00 5.431310724277738977e+00 2.732149475044844511e+00 7.469539207007689186e+01
2.750000000000000000e+00 5.431310724277739865e+00 2.989981725843439353e+00 6.969405929306023495e+01
3.250000000000000000e+00 5.431310724277738977e+00 3.210617636050361323e+00 6.505638151320050611e+01
3.749999999999999556e+00 5.431310724277738977e+00 3.403771294690766336e+00 6.072542953654173203e+01
4.250000000000000000e+00 5.431310724277738977e+00 3.570856991703043715e+00 5.677493884631132204e+01
4.750000000000000000e+00 5.431310724277739865e+00 3.718636366858373954e+00 5.312318183546015149e+01
5.250000000000000000e+00 5.431310724277738977e+00 3.850074432488475917e+00 4.975082306337159821e+01
5.750000000000000000e+00 5.431310724277738977e+00 3.967514392539692736e+00 4.663853762697002026e+01
