0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.122623466641521873e+03,3.736693895463189669e-02,0.000000000000000000e+00,2.985857819308595396e+00,8.248103206549943602e-08,4.039727439786497051e-03
5.313638437800376551e+02,2.555006567717036173e-02,0.000000000000000000e+00,1.718616920376708102e+00,1.003327262422687486e-07,2.857722188717248899e-03
3.014128183738629332e+02,1.425596273802022529e-02,0.000000000000000000e+00,9.876347162807546098e-01,1.155620475740539330e-07,2.159690739418991881e-03
1.921617025606422828e+02,6.839698525758882569e-03,0.000000000000000000e+00,5.708918207214122020e-01,1.287646068425858410e-07,1.702129761873014254e-03
1.329163246265360669e+02,2.906949826002935139e-03,0.000000000000000000e+00,3.353652090779191686e-01,1.402853547739983012e-07,1.382844863467410897e-03
9.760464687661291805e+01,1.173151566598874471e-03,0.000000000000000000e+00,2.008727754298231805e-01,1.504279853655207107e-07,1.150871513010876543e-03
7.493082712607224494e+01,5.299778158170231467e-04,0.000000000000000000e+00,1.232125487991905660e-01,1.594029039532926815e-07,9.751759546922743457e-04
5.955579792627816715e+01,3.100534368821630631e-04,0.000000000000000000e+00,7.939727585227830675e-02,1.673902081048191680e-07,8.370756993693319282e-04
4.864931737630156761e+01,2.145158505116424798e-04,0.000000000000000000e+00,5.541713517405118944e-02,1.745048253462897670e-07,7.261781451196667840e-04
4.061551423357742863e+01,1.577237734994216798e-04,0.000000000000000000e+00,4.258662078291094305e-02,1.808738966364223628e-07,6.366885639504623381e-04
3.455689943481747406e+01,1.150339489307011554e-04,0.000000000000000000e+00,3.572501714444693832e-02,1.865848834701939963e-07,5.638153361666798421e-04
2.983671854507989352e+01,9.673673242521053190e-05,0.000000000000000000e+00,3.163657888093383830e-02,1.917112575321716047e-07,5.038648867201084985e-04
2.607352250320603559e+01,8.612857221856403550e-05,0.000000000000000000e+00,2.904732799034100837e-02,1.963095851920289525e-07,4.536151068785718426e-04
2.303584853043521363e+01,7.841164412080854867e-05,0.000000000000000000e+00,2.728141375821279552e-02,2.004346003745046717e-07,4.106003586000728733e-04
2.055936837094933267e+01,7.388699271939272299e-05,0.000000000000000000e+00,2.590756157920824990e-02,2.041384245104710239e-07,3.730935504143698036e-04
1.851214081400306810e+01,7.468516817125018061e-05,0.000000000000000000e+00,2.460799344959201454e-02,2.074569640868284519e-07,3.401366058197221307e-04
1.678341843304724179e+01,7.798818118707158474e-05,0.000000000000000000e+00,2.324328805025908939e-02,2.104231180772151882e-07,3.110741000545101382e-04
1.532881683031617648e+01,8.011073330300590004e-05,0.000000000000000000e+00,2.186255485992929723e-02,2.130711529055509974e-07,2.853945411196783747e-04
1.407397632980733349e+01,7.998896566653129715e-05,0.000000000000000000e+00,2.050027860652335610e-02,2.154362735744172281e-07,2.626926402549034276e-04
1.298581494544368375e+01,7.925127149223090879e-05,0.000000000000000000e+00,1.925191741134630111e-02,2.175503761568486113e-07,2.426191159182568345e-04
1.203669570972440361e+01,7.980114490703656919e-05,0.000000000000000000e+00,1.812340996400454290e-02,2.194288484479606833e-07,2.247978178102352992e-04
1.120130764039399018e+01,8.311260972600362717e-05,0.000000000000000000e+00,1.712668569371957744e-02,2.210839811673554795e-07,2.088985065594424820e-04
1.046277000662231771e+01,8.957105057705393831e-05,0.000000000000000000e+00,1.627134901250091095e-02,2.225285523755309287e-07,1.946478797305099242e-04
9.806578439360603028e+00,9.850189837016815747e-05,0.000000000000000000e+00,1.555299952518227231e-02,2.237758563289465010e-07,1.818179885348151462e-04
9.219540862312925356e+00,1.087649837415135737e-04,0.000000000000000000e+00,1.496944811321156664e-02,2.248396696476555105e-07,1.702170811776180538e-04
8.693396791415748837e+00,1.193646587381624923e-04,0.000000000000000000e+00,1.447682721562221393e-02,2.257340154424975850e-07,1.596827575868350825e-04
8.218268520302949298e+00,1.298016643669605336e-04,0.000000000000000000e+00,1.404080377851768015e-02,2.264733077307297064e-07,1.500765979991075256e-04
7.788754883827375686e+00,1.399037321004471650e-04,0.000000000000000000e+00,1.363065418046075471e-02,2.270720926661675898e-07,1.412798311909277047e-04
7.399186562019244739e+00,1.496455223157848425e-04,0.000000000000000000e+00,1.321131022835317879e-02,2.275451654431261930e-07,1.331900244798191765e-04
7.043329952936656646e+00,1.589819795013685654e-04,0.000000000000000000e+00,1.275871817031810906e-02,2.279057492695714835e-07,1.257215835951585518e-04
6.718149800947730732e+00,1.678450900600627499e-04,0.000000000000000000e+00,1.226217085216723367e-02,2.281604997938504052e-07,1.188125343357002389e-04
6.420532292046122080e+00,1.761314449868289311e-04,0.000000000000000000e+00,1.171443582363630199e-02,2.283144752075384689e-07,1.124116588842402501e-04
6.146981566764693206e+00,1.838405658993791706e-04,0.000000000000000000e+00,1.111704468386301436e-02,2.283730215716439540e-07,1.064739575527559406e-04
5.894886548132521220e+00,1.910812929692638480e-04,0.000000000000000000e+00,1.048278896461222326e-02,2.283414648355351454e-07,1.009596695453184463e-04
5.661633495329357224e+00,1.980317344548447763e-04,0.000000000000000000e+00,9.821441007080987037e-03,2.282253367589428923e-07,9.583354366292646100e-05
5.444975807508644294e+00,2.049294488597535539e-04,0.000000000000000000e+00,9.145677903618580629e-03,2.280302900696161863e-07,9.106432010809315707e-05
5.244234907517013156e+00,2.119687646012671887e-04,0.000000000000000000e+00,8.473984056347241486e-03,2.277620359160900276e-07,8.662404294108627710e-05
5.057842705802139349e+00,2.191200519631138276e-04,0.000000000000000000e+00,7.812581351335530847e-03,2.274263820514803038e-07,8.248768714562624530e-05
4.883566829987540991e+00,2.263356588706374995e-04,0.000000000000000000e+00,7.163601915669721813e-03,2.270291145815807402e-07,7.863279862813656550e-05
4.720857279550475738e+00,2.336025712857416579e-04,0.000000000000000000e+00,6.527926557627669601e-03,2.265756764717929239e-07,7.503840330263622342e-05
4.567901053561729263e+00,2.409404572305758909e-04,0.000000000000000000e+00,5.906082440927966012e-03,2.260693637384710943e-07,7.168239601295740761e-05
4.424376634700491806e+00,2.483717899183041588e-04,0.000000000000000000e+00,5.298452584567776499e-03,2.255129501302745868e-07,6.854401506405678605e-05
4.289017650170015905e+00,2.558674720289159628e-04,0.000000000000000000e+00,4.708096798733444124e-03,2.249092808232075804e-07,6.560446249479539508e-05
4.162301626498009277e+00,2.634344916800313778e-04,0.000000000000000000e+00,4.137685828017265317e-03,2.242613525852133479e-07,6.284663651443447700e-05
4.043284195187662355e+00,2.710674962534090240e-04,0.000000000000000000e+00,3.582431718018270778e-03,2.235719582987001254e-07,6.025490420075293660e-05
3.930925522322402887e+00,2.786830287290401444e-04,0.000000000000000000e+00,3.039272852159386439e-03,2.228442271218034004e-07,5.781505476807073576e-05
3.824514706862828461e+00,2.862109210650691168e-04,0.000000000000000000e+00,2.512912515165209928e-03,2.220811659879069455e-07,5.551404767394715770e-05
3.723802987414047472e+00,2.935351662131660479e-04,0.000000000000000000e+00,2.005718184971149159e-03,2.212857394244079955e-07,5.333993836361737117e-05
3.628918702303536303e+00,3.005400633210246041e-04,0.000000000000000000e+00,1.502895903172178291e-03,2.204610744440430813e-07,5.128175462922103544e-05
3.538889545742778697e+00,3.071444472163030784e-04,0.000000000000000000e+00,9.905555480789541341e-04,2.196100242677089983e-07,4.932991538762620143e-05
3.453884007413760671e+00,3.136295639910877207e-04,0.000000000000000000e+00,4.647738411084812891e-04,2.187340155229205611e-07,4.747753136339161406e-05
3.372721404323214323e+00,3.203980993024901718e-04,0.000000000000000000e+00,-7.178975546119453733e-05,2.178345109311818729e-07,4.571877659926988885e-05
3.295001093774237333e+00,3.274646321670424761e-04,0.000000000000000000e+00,-5.999523381503114134e-04,2.169127165378545200e-07,4.404822246743592107e-05
3.220970847228910472e+00,3.348102470584169658e-04,0.000000000000000000e+00,-1.102993011634304443e-03,2.159699347294077249e-07,4.246084916821790998e-05
3.150830720257867590e+00,3.421543654065843350e-04,0.000000000000000000e+00,-1.580626929947965328e-03,2.150076375607760406e-07,4.095203687185736406e-05
3.084175065420803996e+00,3.492258603781503348e-04,0.000000000000000000e+00,-2.036997204567059499e-03,2.140270945374850858e-07,3.951744017876680993e-05
3.020775989803683448e+00,3.559813236158394269e-04,0.000000000000000000e+00,-2.479074975317719764e-03,2.130296962587968134e-07,3.815304865533767183e-05
2.960160481217572581e+00,3.624367973357496141e-04,0.000000000000000000e+00,-2.913013530848068081e-03,2.120169037320323733e-07,3.685514717028142621e-05
2.902161932097309993e+00,3.686327607811300190e-04,0.000000000000000000e+00,-3.341744822968488286e-03,2.109900527181618495e-07,3.562022740347477499e-05
2.847118660470527196e+00,3.746935353495960868e-04,0.000000000000000000e+00,-3.766860296727344432e-03,2.099505529876413309e-07,3.444487925794733176e-05
2.793878728871133088e+00,3.806395452462358556e-04,0.000000000000000000e+00,-4.189762461200537483e-03,2.088994817391653341e-07,3.332522445300102273e-05
2.742697441682695914e+00,3.864675316853479143e-04,0.000000000000000000e+00,-4.611109793124531717e-03,2.078378928524294371e-07,3.225747920144169057e-05
2.693905675665409838e+00,3.922535054923776245e-04,0.000000000000000000e+00,-5.031822699682127371e-03,2.067666954378027628e-07,3.123808366216187583e-05
2.646809274304058768e+00,3.980101959418437703e-04,0.000000000000000000e+00,-5.451844000681707256e-03,2.056870618444835009e-07,3.026372456266957571e-05
2.601740420633238404e+00,4.036750422102561645e-04,0.000000000000000000e+00,-5.867536404184812808e-03,2.045999720241685996e-07,2.933126323104185359e-05
2.558373085099466149e+00,4.092338984886709457e-04,0.000000000000000000e+00,-6.274258133965249923e-03,2.035065245423899949e-07,2.843778430322299264e-05
2.517010703531541438e+00,4.147142839840920478e-04,0.000000000000000000e+00,-6.669309313029054068e-03,2.024077698911969846e-07,2.758051877948348987e-05
2.477241375552165170e+00,4.200345399666688276e-04,0.000000000000000000e+00,-7.050224276219508104e-03,2.013047818287158214e-07,2.675686968701150635e-05
2.439164325496523400e+00,4.252257001111247768e-04,0.000000000000000000e+00,-7.419163258103055741e-03,2.001986338019813265e-07,2.596439597507430456e-05
2.402500299491097113e+00,4.302598656354273267e-04,0.000000000000000000e+00,-7.779220749610920096e-03,1.990902869573160777e-07,2.520102201576883457e-05
2.367180201758391167e+00,4.351260529963083858e-04,0.000000000000000000e+00,-8.132912362700016676e-03,1.979801613986828490e-07,2.446570941886637440e-05
2.333054281604661995e+00,4.398137939014710920e-04,0.000000000000000000e+00,-8.481853305301380666e-03,1.968685428174264661e-07,2.375770601100132590e-05
2.300069952711458754e+00,4.443393289001398459e-04,0.000000000000000000e+00,-8.825818325385025379e-03,1.957557633618229447e-07,2.307629751778457255e-05
2.268259533790438098e+00,4.487421297926574913e-04,0.000000000000000000e+00,-9.163960813582738146e-03,1.946419971178439013e-07,2.242080265009828441e-05
2.237490131165223328e+00,4.530419486620012779e-04,0.000000000000000000e+00,-9.496170378171183563e-03,1.935276464896282924e-07,2.179058917030364236e-05
2.207795559385868245e+00,4.572256722434242982e-04,0.000000000000000000e+00,-9.821815600554551634e-03,1.924130455857795792e-07,2.118504996162326622e-05
2.179204181448581856e+00,4.613120135081532724e-04,0.000000000000000000e+00,-1.014170395640734065e-02,1.912984176257315350e-07,2.060360922191372987e-05
2.151517930853025895e+00,4.652367986921334287e-04,0.000000000000000000e+00,-1.045140508227065598e-02,1.901841433446725758e-07,2.004572752574849929e-05
2.124844369537135513e+00,4.689999943717376198e-04,0.000000000000000000e+00,-1.075197875447191607e-02,1.890705368944830948e-07,1.951088080201017654e-05
2.099066906372958563e+00,4.725513863216597031e-04,0.000000000000000000e+00,-1.104369701475298345e-02,1.879578798667572534e-07,1.899843271988490450e-05
2.074210824706565592e+00,4.759162979430502788e-04,0.000000000000000000e+00,-1.132613584272495685e-02,1.868466055698795337e-07,1.850718210542271202e-05
2.050162413720535426e+00,4.790766130775796889e-04,0.000000000000000000e+00,-1.159959624810419192e-02,1.857371137753977071e-07,1.803584223344443095e-05
2.026947854910370328e+00,4.820358448282326146e-04,0.000000000000000000e+00,-1.186305911937858906e-02,1.846297187006647166e-07,1.758317987684608502e-05
2.004398021084905945e+00,4.847783606269089767e-04,0.000000000000000000e+00,-1.211816884946263079e-02,1.835249507052100928e-07,1.714803878343747955e-05
1.982545143555497047e+00,4.873214785488118837e-04,0.000000000000000000e+00,-1.236456321776369972e-02,1.824230826996926494e-07,1.672929285847902614e-05
1.961539408744576107e+00,4.896447038431519638e-04,0.000000000000000000e+00,-1.260192602553175147e-02,1.813246023233350841e-07,1.632589374035672665e-05
1.940980092985172600e+00,4.917654456516267316e-04,0.000000000000000000e+00,-1.283057878576037911e-02,1.802298697712490628e-07,1.593681810310146582e-05
1.921141785552198389e+00,4.936765873479005348e-04,0.000000000000000000e+00,-1.305199334873461021e-02,1.791393303155225848e-07,1.556110594012710230e-05
1.901875361387613594e+00,4.953548380283911892e-04,0.000000000000000000e+00,-1.326410561451687141e-02,1.780533873213510526e-07,1.519783463136387809e-05
1.883099921608693661e+00,4.968030611017988391e-04,0.000000000000000000e+00,-1.346785169981787322e-02,1.769723660707971402e-07,1.484618562182164619e-05
1.864906500053216565e+00,4.980247284383688836e-04,0.000000000000000000e+00,-1.366309872482829139e-02,1.758964018885609620e-07,1.450563146788201666e-05
1.847271448172211672e+00,4.990301351844453684e-04,0.000000000000000000e+00,-1.385029240353231016e-02,1.748255521020199000e-07,1.417573788649834683e-05
1.830015528218021492e+00,4.998081074958015627e-04,0.000000000000000000e+00,-1.402880701336067445e-02,1.737599358453184645e-07,1.385608577344664995e-05
1.813280768048357805e+00,5.003742758872497219e-04,0.000000000000000000e+00,-1.419961489091656898e-02,1.726995508203683369e-07,1.354627377930910273e-05
1.796846138598879206e+00,5.007332504242403230e-04,0.000000000000000000e+00,-1.436261692242579192e-02,1.716445374166886344e-07,1.324591427381367774e-05
1.780998988119704141e+00,5.008895322132771600e-04,0.000000000000000000e+00,-1.451773181370976350e-02,1.705949553921247399e-07,1.295464346131538554e-05
1.765570107893314145e+00,5.008523256344055976e-04,0.000000000000000000e+00,-1.466393234856960999e-02,1.695508654676719776e-07,1.267210633101311839e-05
1.750450258956546934e+00,5.006114863443770786e-04,0.000000000000000000e+00,-1.480358320895953060e-02,1.685123490111703421e-07,1.239796238285381667e-05
1.735769415909095947e+00,5.001810091920964527e-04,0.000000000000000000e+00,-1.493425120807792029e-02,1.674795074481612147e-07,1.213188917154547953e-05
1.721420471918954531e+00,4.996102729678197300e-04,0.000000000000000000e+00,-1.505823217408886437e-02,1.664524033138779781e-07,1.187357419428750279e-05
1.707615118001492682e+00,4.988206456993216726e-04,0.000000000000000000e+00,-1.517454407562384214e-02,1.654310807545594420e-07,1.162271319758888021e-05
1.693981961029577210e+00,4.978704154002243929e-04,0.000000000000000000e+00,-1.528403076991624761e-02,1.644157198944582635e-07,1.137902470923910594e-05
1.680690204958363632e+00,4.967709281476777490e-04,0.000000000000000000e+00,-1.538534317363005229e-02,1.634063270511480011e-07,1.114223001157514251e-05
1.667686422768787091e+00,4.954909118265665236e-04,0.000000000000000000e+00,-1.547975748224123330e-02,1.624030058383451090e-07,1.091205986505174152e-05
1.655003123195999848e+00,4.940838927576779839e-04,0.000000000000000000e+00,-1.556722858699186897e-02,1.614058410093631172e-07,1.068825915226534479e-05
1.642468162134962606e+00,4.924784523659710405e-04,0.000000000000000000e+00,-1.564731799214957864e-02,1.604149177949114771e-07,1.047058354465123089e-05
1.630318183862398795e+00,4.907274874617451694e-04,0.000000000000000000e+00,-1.572081590476005417e-02,1.594303405592220918e-07,1.025879652436983198e-05
1.618422128987414332e+00,4.888023920208000314e-04,0.000000000000000000e+00,-1.578729463441335551e-02,1.584522322406958365e-07,1.005266672929354120e-05
1.606734457078450751e+00,4.867149905354721832e-04,0.000000000000000000e+00,-1.584636379335894671e-02,1.574806047473740404e-07,9.851976019682969664e-06
1.595287533228251009e+00,4.845135582153171786e-04,0.000000000000000000e+00,-1.589915585793244546e-02,1.565156028744746531e-07,9.656520804721067580e-06
1.584073613632651201e+00,4.821677146609135438e-04,0.000000000000000000e+00,-1.594557065521821915e-02,1.555571969931939260e-07,9.466140467944051499e-06
1.573121323301834851e+00,4.796851479521370724e-04,0.000000000000000000e+00,-1.598514552065923022e-02,1.546053972331576089e-07,9.280690052386766944e-06
1.562350277856607406e+00,4.770375419274061959e-04,0.000000000000000000e+00,-1.601781182840161105e-02,1.536602138099035153e-07,9.100029689071999206e-06
1.551825352447278483e+00,4.743036195991216048e-04,0.000000000000000000e+00,-1.604386171609089792e-02,1.527216391321665180e-07,8.924022276341481695e-06
1.541434877563422345e+00,4.713849186318297153e-04,0.000000000000000000e+00,-1.606322955750899562e-02,1.517897016954585308e-07,8.752540681631807942e-06
1.531311188352127761e+00,4.683249544234911917e-04,0.000000000000000000e+00,-1.607585992658128182e-02,1.508643589317647980e-07,8.585455928683036791e-06
1.521378176729178744e+00,4.651977135171646619e-04,0.000000000000000000e+00,-1.608237160653373451e-02,1.499455871988651733e-07,8.422644536006053986e-06
1.511564584292997893e+00,4.619416300696354638e-04,0.000000000000000000e+00,-1.608204040353198444e-02,1.490334685941205415e-07,8.263992121871082433e-06
1.501932284045613519e+00,4.584992643072375164e-04,0.000000000000000000e+00,-1.607515939376195219e-02,1.481279446827538420e-07,8.109381315549844561e-06
1.492412524809262786e+00,4.550067525218957497e-04,0.000000000000000000e+00,-1.606200799786473496e-02,1.472290278223254922e-07,7.958704409896171799e-06
1.483034192130001427e+00,4.513426987034607329e-04,0.000000000000000000e+00,-1.604254166693731137e-02,1.463367647639926557e-07,7.811855314682163081e-06
1.473793617732687355e+00,4.475465867580971885e-04,0.000000000000000000e+00,-1.601702967655009233e-02,1.454510991521410256e-07,7.668731393552415200e-06
1.464687258620258836e+00,4.436555064287111346e-04,0.000000000000000000e+00,-1.598452447500868512e-02,1.445720950420521745e-07,7.529230664738656044e-06
1.455682057693192588e+00,4.396450249776793313e-04,0.000000000000000000e+00,-1.594621766556542780e-02,1.436997141917810618e-07,7.393259745664618464e-06
1.446805274374638017e+00,4.355506547894307814e-04,0.000000000000000000e+00,-1.590206433741171363e-02,1.428339531483775228e-07,7.260722129590894329e-06
1.438024966347153155e+00,4.313196418357752781e-04,0.000000000000000000e+00,-1.585202666934744722e-02,1.419748755619365818e-07,7.131530370357105789e-06
1.429339345419579965e+00,4.270156307583145472e-04,0.000000000000000000e+00,-1.579607343459683150e-02,1.411224445855361489e-07,7.005595530829159688e-06
1.420774496073467175e+00,4.225871207244200826e-04,0.000000000000000000e+00,-1.573417953865067359e-02,1.402766740101215024e-07,6.882833122388547632e-06
1.412300029617785668e+00,4.180406209347204186e-04,0.000000000000000000e+00,-1.566632558782715678e-02,1.394375776863685668e-07,6.763161259355504883e-06
1.403914424329586907e+00,4.134364370210092147e-04,0.000000000000000000e+00,-1.559331432710955347e-02,1.386051439033653022e-07,6.646494922565275717e-06
1.395643236943515886e+00,4.087254642233153611e-04,0.000000000000000000e+00,-1.551433710919515596e-02,1.377793401858488439e-07,6.532733205864653991e-06
1.387431986194959554e+00,4.039402526031273650e-04,0.000000000000000000e+00,-1.543047713832384343e-02,1.369601247901201716e-07,6.421774222910877162e-06
1.379306745929048672e+00,3.990856933379773952e-04,0.000000000000000000e+00,-1.534043531168786945e-02,1.361474720441920114e-07,6.313517621493975278e-06
1.371266595655191267e+00,3.941410170053241571e-04,0.000000000000000000e+00,-1.524553427621887919e-02,1.353412764971829979e-07,6.207866060414852613e-06
1.363260512657861190e+00,3.891117619496373180e-04,0.000000000000000000e+00,-1.514476889929586116e-02,1.345415448953541138e-07,6.104725097563128739e-06
1.355339127022876511e+00,3.840278898937180148e-04,0.000000000000000000e+00,-1.503917038050855796e-02,1.337482043843403129e-07,6.004005914833857868e-06
1.347477137470374453e+00,3.788690269947204178e-04,0.000000000000000000e+00,-1.492849763695149913e-02,1.329611985380821255e-07,5.905618020748202396e-06
1.339626651849134653e+00,3.736879505995045368e-04,0.000000000000000000e+00,-1.481276618654181650e-02,1.321805334921652490e-07,5.809476353085752885e-06
1.331884324539103659e+00,3.684162680551458877e-04,0.000000000000000000e+00,-1.469246663589266269e-02,1.314061217135735041e-07,5.715496914680546275e-06
1.324154868042315858e+00,3.630826979623588929e-04,0.000000000000000000e+00,-1.456713253536726614e-02,1.306379228751736481e-07,5.623598786482928504e-06
1.316509157954386833e+00,3.577144058313117773e-04,0.000000000000000000e+00,-1.443724563706472695e-02,1.298758967138426124e-07,5.533703988821900336e-06
1.308923461082228012e+00,3.523144181033830802e-04,0.000000000000000000e+00,-1.430303720357768704e-02,1.291200030299697116e-07,5.445734779991302423e-06
1.301352952215030445e+00,3.468632608939221777e-04,0.000000000000000000e+00,-1.416450482168228955e-02,1.283701865943869383e-07,5.359616894990389867e-06
1.293821369586502623e+00,3.414086866332423104e-04,0.000000000000000000e+00,-1.402164866000455042e-02,1.276264075910670301e-07,5.275278123849477134e-06
1.286394645331660369e+00,3.358871419151922082e-04,0.000000000000000000e+00,-1.387468876698321960e-02,1.268886561043969051e-07,5.192649466586961356e-06
1.278942046922489917e+00,3.303672300664341416e-04,0.000000000000000000e+00,-1.372340661632656146e-02,1.261568325797046726e-07,5.111661351323767966e-06
1.271530291591359552e+00,3.248080809984913862e-04,0.000000000000000000e+00,-1.356844425948473994e-02,1.254309568917034325e-07,5.032247322881051696e-06
1.264180786034883486e+00,3.192336527475158540e-04,0.000000000000000000e+00,-1.340957650232871279e-02,1.247109156077459215e-07,4.954342131183107122e-06
1.256831355219047985e+00,3.136666548376617313e-04,0.000000000000000000e+00,-1.324638596641656597e-02,1.239967282912667193e-07,4.877884019300811967e-06
1.249524649279714517e+00,3.080879970397845755e-04,0.000000000000000000e+00,-1.307990106759414350e-02,1.232883268234852758e-07,4.802816249217792461e-06
1.242220449230085455e+00,3.024798132353105564e-04,0.000000000000000000e+00,-1.290988783719989978e-02,1.225856462475487633e-07,4.729106769474610830e-06
1.234959750122285316e+00,2.968846547117616648e-04,0.000000000000000000e+00,-1.273592640391585894e-02,1.218887089686309458e-07,4.656732195696844507e-06
1.227722770007630082e+00,2.913037848263250488e-04,0.000000000000000000e+00,-1.255879353832313125e-02,1.211974077930659278e-07,4.585665902882620366e-06
1.220510022413717754e+00,2.857383956844806853e-04,0.000000000000000000e+00,-1.237845603178259687e-02,1.205117648166514421e-07,4.515885760559768763e-06
1.213283869654146363e+00,2.801896116466774493e-04,0.000000000000000000e+00,-1.219507448880572005e-02,1.198317162885086724e-07,4.447368573631192228e-06
1.206121460957483293e+00,2.746584926548506153e-04,0.000000000000000000e+00,-1.200842662251461884e-02,1.191572271865826730e-07,4.380090703332231360e-06
1.198966018522470867e+00,2.691646162046185402e-04,0.000000000000000000e+00,-1.181886014879371741e-02,1.184882346373876577e-07,4.314029654593510805e-06
1.191818613111880421e+00,2.636715328423304698e-04,0.000000000000000000e+00,-1.162652347264537742e-02,1.178247735227593354e-07,4.249166024367849794e-06
1.184698377710530659e+00,2.582170616095247036e-04,0.000000000000000000e+00,-1.143119661105396548e-02,1.171667254945158485e-07,4.185476869763950708e-06
1.177605601781265054e+00,2.528192585903733369e-04,0.000000000000000000e+00,-1.123338751831741422e-02,1.165140838262396022e-07,4.122941834590228520e-06
1.170522872817848947e+00,2.474422498885489878e-04,0.000000000000000000e+00,-1.103322706902546205e-02,1.158668412219998116e-07,4.061542503809642066e-06
1.163485994961845016e+00,2.421042656993251021e-04,0.000000000000000000e+00,-1.083049167069017119e-02,1.152249084149434926e-07,4.001258028111834525e-06
1.156425542581490662e+00,2.368226431082925618e-04,0.000000000000000000e+00,-1.062565954346520250e-02,1.145882783369247547e-07,3.942069512934246283e-06
1.149411739103527674e+00,2.315797857483194503e-04,0.000000000000000000e+00,-1.041833496804499444e-02,1.139569165208491808e-07,3.883959438950477724e-06
1.142410436124192685e+00,2.264094248141668966e-04,0.000000000000000000e+00,-1.020898390633596248e-02,1.133307885376054947e-07,3.826908868518614693e-06
1.135438999123206338e+00,2.212604891368822897e-04,0.000000000000000000e+00,-9.997884838570598662e-03,1.127098467191838376e-07,3.770900239852460620e-06
1.128448210132253049e+00,2.162158067369242417e-04,0.000000000000000000e+00,-9.784646357687226334e-03,1.120940569263471428e-07,3.715916848036850584e-06
1.121472383008941920e+00,2.112080882073231471e-04,0.000000000000000000e+00,-9.569383574854749622e-03,1.114834113213887203e-07,3.661942368246778808e-06
1.114512123023148282e+00,2.062855385213799493e-04,0.000000000000000000e+00,-9.352528211561883173e-03,1.108778231552675599e-07,3.608958712761688268e-06
1.107536263325388903e+00,2.014464986851600969e-04,0.000000000000000000e+00,-9.133699288564757490e-03,1.102772847987239186e-07,3.556950797341946059e-06
1.100562128456612498e+00,1.966736665987349974e-04,0.000000000000000000e+00,-8.913318360191858913e-03,1.096817751697148235e-07,3.505903859374019564e-06
1.093575242280367954e+00,1.919660075530335141e-04,0.000000000000000000e+00,-8.691478282057166563e-03,1.090912215212938426e-07,3.455801407350703123e-06
1.086607773688723189e+00,1.873838199709358004e-04,0.000000000000000000e+00,-8.468268276574335632e-03,1.085056158975323223e-07,3.406628175901391236e-06
1.079644972922199964e+00,1.828634056532341622e-04,0.000000000000000000e+00,-8.243622541101936624e-03,1.079249371071040389e-07,3.358371643498378145e-06
1.072657817522336465e+00,1.784487935156759070e-04,0.000000000000000000e+00,-8.017629668190301775e-03,1.073491237438494981e-07,3.311014520745252501e-06
1.065678045038376487e+00,1.741228261641502998e-04,0.000000000000000000e+00,-7.790675322710830658e-03,1.067781068895820251e-07,3.264535300106090009e-06
1.058692087206790644e+00,1.699276860183309291e-04,0.000000000000000000e+00,-7.562543536180619565e-03,1.062118912867476254e-07,3.218912665771211529e-06
1.051701461989061448e+00,1.658022461235051444e-04,0.000000000000000000e+00,-7.333318015621668150e-03,1.056504059256815808e-07,3.174125378527553054e-06
1.044736274282908273e+00,1.617883142078526651e-04,0.000000000000000000e+00,-7.103365719480482510e-03,1.050935803526027559e-07,3.130150809644220097e-06
1.037754465154447248e+00,1.578833295632762926e-04,0.000000000000000000e+00,-6.872754505625227467e-03,1.045414186130125046e-07,3.086970165238467227e-06
1.030771859552684022e+00,1.540988168508829149e-04,0.000000000000000000e+00,-6.641269255283866954e-03,1.039938256594448073e-07,3.044561405449688635e-06
1.023775877749408370e+00,1.504180382735333587e-04,0.000000000000000000e+00,-6.409258888688693957e-03,1.034507806846945702e-07,3.002905873019686421e-06
1.016795618569641402e+00,1.468523602173184804e-04,0.000000000000000000e+00,-6.176646202908421882e-03,1.029122502664325416e-07,2.961984231368805609e-06
1.009818241960723340e+00,1.434261880090568282e-04,0.000000000000000000e+00,-5.943900058429149764e-03,1.023781645414759276e-07,2.921776872110898302e-06
1.002777776057014902e+00,1.401105093837864924e-04,0.000000000000000000e+00,-5.710530140664343141e-03,1.018484661842205566e-07,2.882265995390494382e-06
9.957969216940032453e-01,1.369279484664024619e-04,0.000000000000000000e+00,-5.476863615196274349e-03,1.013231459414445333e-07,2.843433151977687184e-06
9.888093077960621313e-01,1.338725495008209797e-04,0.000000000000000000e+00,-5.243214009991638107e-03,1.008021106245444907e-07,2.805259965317810567e-06
