8.763917620910794426e+01 9.672044307637774807e+01 1.195443523888373250e+02
1.041825226402713440e+02 1.137674678618485444e+02 1.388832484743873863e+02
1.252262605387781349e+02 1.353563403516556605e+02 1.619327106501289109e+02
