2.415614178130052636e+01 2.316433959397887321e+01 2.147358373555216104e+01
2.276356232703776072e+01 2.203013775585794320e+01 2.071789076254751549e+01
2.162067627376586287e+01 2.107990907167741312e+01 2.009517760368473560e+01
